Transfer Net,Driver,Receiver,R / F,Min Etch Delay (ns),Max Etch Delay (ns),AC-DC Slew Rate (V/ns),Corner,Edge #,Time (ns),Pulse Width (ns),Delay Variation (ns),Driver Probe Point,Receiver Node,Min Raw Etch Delay (ns),Max Raw Etch Delay (ns),Min Derate (ns),Max Derate (ns),Standard Load Delay (ns),Simulation,Ac Noise,Ac Noise Source,$T1:DELAY,PATTERN
ADR,designator1,designator2,R,0.532,1.275,1.614,SSSE,3,33.556,10.000,0.743,SL_PAD/,designator2_pad,3.122,3.865,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,F,0.666,1.560,1.343,SSSE,4,43.688,10.000,0.894,SL_PAD/,designator2_pad,3.185,4.079,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,R,0.531,1.275,1.613,SSSE,5,53.556,10.000,0.744,SL_PAD/,designator2_pad,3.121,3.865,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,F,0.667,1.560,1.344,SSSE,6,63.688,10.000,0.893,SL_PAD/,designator2_pad,3.186,4.079,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,R,0.533,1.275,1.618,SSSE,7,73.555,10.000,0.742,SL_PAD/,designator2_pad,3.123,3.865,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,F,0.667,1.560,1.343,SSSE,8,83.688,10.000,0.893,SL_PAD/,designator2_pad,3.186,4.079,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,R,0.532,1.275,1.613,SSSE,9,93.556,10.000,0.743,SL_PAD/,designator2_pad,3.122,3.865,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,F,0.667,1.561,1.342,SSSE,10,103.688,10.000,0.894,SL_PAD/,designator2_pad,3.186,4.080,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,R,0.532,1.275,1.614,SSSE,11,113.555,10.000,0.743,SL_PAD/,designator2_pad,3.122,3.865,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,F,0.667,1.560,1.343,SSSE,12,123.688,10.000,0.893,SL_PAD/,designator2_pad,3.186,4.079,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,R,0.531,1.275,1.615,SSSE,13,133.556,10.000,0.744,SL_PAD/,designator2_pad,3.121,3.865,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,F,0.666,1.560,1.343,SSSE,14,143.688,10.000,0.894,SL_PAD/,designator2_pad,3.185,4.079,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,R,0.531,1.276,1.612,SSSE,15,153.556,10.000,0.745,SL_PAD/,designator2_pad,3.121,3.866,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,F,0.825,1.703,1.367,SSSE,2,23.816,10.000,0.878,SL_PAD/,designator2_pad,3.344,4.222,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,R,0.727,1.456,1.646,SSSE,3,33.739,10.000,0.729,SL_PAD/,designator2_pad,3.317,4.046,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,F,0.826,1.707,1.363,SSSE,4,43.819,10.000,0.881,SL_PAD/,designator2_pad,3.345,4.226,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,R,0.728,1.455,1.651,SSSE,5,53.739,10.000,0.727,SL_PAD/,designator2_pad,3.318,4.045,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,F,0.826,1.706,1.363,SSSE,6,63.819,10.000,0.880,SL_PAD/,designator2_pad,3.345,4.225,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,R,0.728,1.455,1.649,SSSE,7,73.739,10.000,0.727,SL_PAD/,designator2_pad,3.318,4.045,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,F,0.826,1.706,1.364,SSSE,8,83.819,10.000,0.880,SL_PAD/,designator2_pad,3.345,4.225,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,R,0.727,1.455,1.649,SSSE,9,93.739,10.000,0.728,SL_PAD/,designator2_pad,3.317,4.045,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,F,0.826,1.706,1.363,SSSE,10,103.819,10.000,0.880,SL_PAD/,designator2_pad,3.345,4.225,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,R,0.729,1.455,1.653,SSSE,11,113.739,10.000,0.726,SL_PAD/,designator2_pad,3.319,4.045,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,F,0.826,1.706,1.363,SSSE,12,123.819,10.000,0.880,SL_PAD/,designator2_pad,3.345,4.225,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,R,0.728,1.456,1.648,SSSE,13,133.739,10.000,0.728,SL_PAD/,designator2_pad,3.318,4.046,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,F,0.826,1.706,1.364,SSSE,14,143.820,10.000,0.880,SL_PAD/,designator2_pad,3.345,4.225,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,R,0.728,1.455,1.650,SSSE,15,153.739,10.000,0.727,SL_PAD/,designator2_pad,3.318,4.045,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,F,1.070,1.890,1.463,SSSE,2,24.039,10.000,0.820,SL_PAD/,designator2_pad,3.589,4.409,0.000,0.000,2.519,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,R,0.981,1.674,1.732,SSSE,3,33.979,10.000,0.693,SL_PAD/,designator2_pad,3.571,4.264,0.000,0.000,2.590,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,F,1.065,1.887,1.460,SSSE,4,44.035,10.000,0.822,SL_PAD/,designator2_pad,3.584,4.406,0.000,0.000,2.519,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,R,0.981,1.675,1.729,SSSE,5,53.978,10.000,0.694,SL_PAD/,designator2_pad,3.571,4.265,0.000,0.000,2.590,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,F,1.065,1.887,1.460,SSSE,6,64.035,10.000,0.822,SL_PAD/,designator2_pad,3.584,4.406,0.000,0.000,2.519,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,R,0.981,1.675,1.730,SSSE,7,73.977,10.000,0.694,SL_PAD/,designator2_pad,3.571,4.265,0.000,0.000,2.590,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,F,1.066,1.889,1.459,SSSE,8,84.034,10.000,0.823,SL_PAD/,designator2_pad,3.585,4.408,0.000,0.000,2.519,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,R,0.981,1.675,1.727,SSSE,9,93.978,10.000,0.694,SL_PAD/,designator2_pad,3.571,4.265,0.000,0.000,2.590,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,F,1.065,1.888,1.458,SSSE,10,104.034,10.000,0.823,SL_PAD/,designator2_pad,3.584,4.407,0.000,0.000,2.519,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,R,0.981,1.675,1.728,SSSE,11,113.978,10.000,0.694,SL_PAD/,designator2_pad,3.571,4.265,0.000,0.000,2.590,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,F,1.065,1.887,1.460,SSSE,12,124.034,10.000,0.822,SL_PAD/,designator2_pad,3.584,4.406,0.000,0.000,2.519,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,R,0.981,1.675,1.729,SSSE,13,133.978,10.000,0.694,SL_PAD/,designator2_pad,3.571,4.265,0.000,0.000,2.590,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,F,1.065,1.888,1.459,SSSE,14,144.034,10.000,0.823,SL_PAD/,designator2_pad,3.584,4.407,0.000,0.000,2.519,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,R,0.982,1.675,1.730,SSSE,15,153.978,10.000,0.693,SL_PAD/,designator2_pad,3.572,4.265,0.000,0.000,2.590,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,F,0.200,0.490,4.140,FFFE,2,21.937,10.000,0.290,SL_PAD/,designator2_pad,1.735,2.025,0.000,0.000,1.535,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
ADR,designator1,designator2,R,0.197,0.513,3.795,FFFE,3,31.875,10.000,0.316,SL_PAD/,designator2_pad,1.660,1.976,0.000,0.000,1.463,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
ADR,designator1,designator2,F,0.200,0.492,4.122,FFFE,4,41.938,10.000,0.292,SL_PAD/,designator2_pad,1.735,2.027,0.000,0.000,1.535,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
ADR,designator1,designator2,R,0.197,0.512,3.809,FFFE,5,51.875,10.000,0.315,SL_PAD/,designator2_pad,1.660,1.975,0.000,0.000,1.463,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
ADR,designator1,designator2,F,0.200,0.491,4.120,FFFE,6,61.939,10.000,0.291,SL_PAD/,designator2_pad,1.735,2.026,0.000,0.000,1.535,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
ADR,designator1,designator2,R,0.197,0.512,3.801,FFFE,7,71.875,10.000,0.315,SL_PAD/,designator2_pad,1.660,1.975,0.000,0.000,1.463,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
ADR,designator1,designator2,F,0.201,0.490,4.145,FFFE,8,81.938,10.000,0.289,SL_PAD/,designator2_pad,1.736,2.025,0.000,0.000,1.535,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
ADR,designator1,designator2,R,0.198,0.514,3.803,FFFE,9,91.875,10.000,0.316,SL_PAD/,designator2_pad,1.661,1.977,0.000,0.000,1.463,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
ADR,designator1,designator2,F,0.201,0.492,4.125,FFFE,10,101.939,10.000,0.291,SL_PAD/,designator2_pad,1.736,2.027,0.000,0.000,1.535,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
ADR,designator1,designator2,R,0.198,0.513,3.805,FFFE,11,111.875,10.000,0.315,SL_PAD/,designator2_pad,1.661,1.976,0.000,0.000,1.463,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
ADR,designator1,designator2,F,0.200,0.490,4.142,FFFE,12,121.938,10.000,0.290,SL_PAD/,designator2_pad,1.735,2.025,0.000,0.000,1.535,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
ADR,designator1,designator2,R,0.197,0.513,3.806,FFFE,13,131.876,10.000,0.316,SL_PAD/,designator2_pad,1.660,1.976,0.000,0.000,1.463,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
ADR,designator1,designator2,F,0.199,0.491,4.112,FFFE,14,141.939,10.000,0.292,SL_PAD/,designator2_pad,1.734,2.026,0.000,0.000,1.535,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
ADR,designator1,designator2,R,0.198,0.513,3.799,FFFE,15,151.876,10.000,0.315,SL_PAD/,designator2_pad,1.661,1.976,0.000,0.000,1.463,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
ADR,designator1,designator2,F,0.331,0.648,3.778,FFFE,2,22.075,10.000,0.317,SL_PAD/,designator2_pad,1.866,2.183,0.000,0.000,1.535,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
ADR,designator1,designator2,R,0.336,0.659,3.720,FFFE,3,32.016,10.000,0.323,SL_PAD/,designator2_pad,1.799,2.122,0.000,0.000,1.463,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
ADR,designator1,designator2,F,0.332,0.649,3.787,FFFE,4,42.076,10.000,0.317,SL_PAD/,designator2_pad,1.867,2.184,0.000,0.000,1.535,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
ADR,designator1,designator2,R,0.337,0.659,3.725,FFFE,5,52.016,10.000,0.322,SL_PAD/,designator2_pad,1.800,2.122,0.000,0.000,1.463,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
ADR,designator1,designator2,F,0.332,0.649,3.788,FFFE,6,62.076,10.000,0.317,SL_PAD/,designator2_pad,1.867,2.184,0.000,0.000,1.535,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
ADR,designator1,designator2,R,0.337,0.660,3.717,FFFE,7,72.016,10.000,0.323,SL_PAD/,designator2_pad,1.800,2.123,0.000,0.000,1.463,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
ADR,designator1,designator2,F,0.332,0.649,3.788,FFFE,8,82.076,10.000,0.317,SL_PAD/,designator2_pad,1.867,2.184,0.000,0.000,1.535,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
ADR,designator1,designator2,R,0.336,0.660,3.711,FFFE,9,92.016,10.000,0.324,SL_PAD/,designator2_pad,1.799,2.123,0.000,0.000,1.463,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
ADR,designator1,designator2,F,0.332,0.649,3.783,FFFE,10,102.077,10.000,0.317,SL_PAD/,designator2_pad,1.867,2.184,0.000,0.000,1.535,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
ADR,designator1,designator2,R,0.338,0.660,3.732,FFFE,11,112.016,10.000,0.322,SL_PAD/,designator2_pad,1.801,2.123,0.000,0.000,1.463,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
ADR,designator1,designator2,F,0.332,0.648,3.794,FFFE,12,122.076,10.000,0.316,SL_PAD/,designator2_pad,1.867,2.183,0.000,0.000,1.535,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
ADR,designator1,designator2,R,0.337,0.660,3.711,FFFE,13,132.016,10.000,0.323,SL_PAD/,designator2_pad,1.800,2.123,0.000,0.000,1.463,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
ADR,designator1,designator2,F,0.332,0.649,3.791,FFFE,14,142.076,10.000,0.317,SL_PAD/,designator2_pad,1.867,2.184,0.000,0.000,1.535,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
ADR,designator1,designator2,R,0.336,0.660,3.710,FFFE,15,152.016,10.000,0.324,SL_PAD/,designator2_pad,1.799,2.123,0.000,0.000,1.463,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
ADR,designator1,designator2,F,0.532,0.838,3.922,FFFE,2,22.277,10.000,0.306,SL_PAD/,designator2_pad,2.067,2.373,0.000,0.000,1.535,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,R,0.532,0.842,3.870,FFFE,3,32.208,10.000,0.310,SL_PAD/,designator2_pad,1.995,2.305,0.000,0.000,1.463,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,F,0.532,0.839,3.910,FFFE,4,42.278,10.000,0.307,SL_PAD/,designator2_pad,2.067,2.374,0.000,0.000,1.535,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,R,0.533,0.843,3.869,FFFE,5,52.209,10.000,0.310,SL_PAD/,designator2_pad,1.996,2.306,0.000,0.000,1.463,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,F,0.531,0.840,3.890,FFFE,6,62.277,10.000,0.309,SL_PAD/,designator2_pad,2.066,2.375,0.000,0.000,1.535,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,R,0.532,0.843,3.861,FFFE,7,72.211,10.000,0.311,SL_PAD/,designator2_pad,1.995,2.306,0.000,0.000,1.463,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,F,0.532,0.839,3.905,FFFE,8,82.278,10.000,0.307,SL_PAD/,designator2_pad,2.067,2.374,0.000,0.000,1.535,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,R,0.534,0.843,3.880,FFFE,9,92.209,10.000,0.309,SL_PAD/,designator2_pad,1.997,2.306,0.000,0.000,1.463,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,F,0.532,0.839,3.904,FFFE,10,102.278,10.000,0.307,SL_PAD/,designator2_pad,2.067,2.374,0.000,0.000,1.535,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,R,0.533,0.843,3.870,FFFE,11,112.209,10.000,0.310,SL_PAD/,designator2_pad,1.996,2.306,0.000,0.000,1.463,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,F,0.533,0.840,3.902,FFFE,12,122.278,10.000,0.307,SL_PAD/,designator2_pad,2.068,2.375,0.000,0.000,1.535,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,R,0.533,0.843,3.866,FFFE,13,132.209,10.000,0.310,SL_PAD/,designator2_pad,1.996,2.306,0.000,0.000,1.463,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,F,0.532,0.839,3.908,FFFE,14,142.278,10.000,0.307,SL_PAD/,designator2_pad,2.067,2.374,0.000,0.000,1.535,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,R,0.533,0.843,3.873,FFFE,15,152.209,10.000,0.310,SL_PAD/,designator2_pad,1.996,2.306,0.000,0.000,1.463,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_clock
ADR,designator1,designator2,F,0.704,1.012,3.887,FFFE,2,22.451,10.000,0.308,SL_PAD/,designator2_pad,2.239,2.547,0.000,0.000,1.535,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
